41.5148	46.6207
38.7051	48.6526
41.1313	47.1905
41.1179	47.1996
38.477	48.625
41.7627	46.913
41.5395	46.7014
41.4478	46.7408
41.5308	46.6867
40.4436	45.3557
41.5348	46.7148
41.5438	46.6741
41.4892	46.795
41.5394	46.6028
41.0743	47.1854
41.4015	46.7832
41.4032	46.6707
41.1566	47.162
41.492	46.7337
41.477	46.7499
41.4764	46.7537
41.6245	46.8833
41.2612	46.9793
41.4928	46.714
40.871	46.532
41.4475	46.9138
41.4915	46.7953
41.4475	46.6672
41.5039	46.6906
41.9657	46.3451
41.4821	46.7047
41.4705	46.7225
41.6683	46.8628
41.2215	46.8197
41.3232	46.7615
38.583	48.726
41.5037	46.7815
40.7127	46.0537
41.5061	45.2001
41.4395	46.7565
39.394	47.597
38.239	46.402
38.671	48.72
42.0748	47.4808
38.246	45.115
41.3496	46.6783
41.3032	46.8125
41.5064	46.781
41.4855	46.7322
41.9392	45.6459
38.7934	48.5584
38.066	48.593
40.7318	45.9632
38.707	48.484
38.511	48.89
40.1545	45.0178
40.0411	45.077
41.4812	46.6839
41.9863	45.5837
38.991	47.457
41.1257	47.127
41.0262	47.1713
41.1679	48.4124
38.349	45.0475
41.9303	46.55
38.874	48.5524
41.7733	47.37
41.4794	46.7717
41.3502	46.6565
41.465	46.6283
41.413	46.7661
41.9967	47.3733
41.9767	47.375
41.7433	46.7233
41.9867	47.4417
41.9233	49.5817
41.505	46.83
41.87	46.3883
41.41	46.6667
41.0633	48.205
41.7383	49.3367
41.54	48.0617
41.7351	45.1264
38.9514	50.2078
41.6935	49.2448
39.9991	48.6923
41.6981	49.2053
38.4023	46.838
38.403	46.885
38.432	46.741
38.424	46.751
38.43	46.834
38.3798	46.7958
38.4169	46.7425
38.4291	46.7573
38.4723	46.7111
38.4178	46.6831
38.4285	46.7621
38.3898	46.8357
38.2766	46.5789
38.4482	46.7464
38.5087	46.7124
38.4627	46.6847
38.4533	46.7321
38.396	46.764
38.3558	46.7402
38.3785	46.7764
38.4261	46.6945
38.397	46.756
38.4009	46.7581
38.411	46.794
38.4034	46.784
38.4211	46.5974
38.4877	46.6901
38.4172	46.697
38.3283	46.771
38.4219	46.7694
38.408	46.673
38.463	46.887
38.432	46.741
38.4264	46.8035
38.422	46.693
38.4583	46.8036
38.459	46.7049
38.6088	46.7771
38.5207	46.7102
38.4756	46.7913
38.4871	46.6848
38.4245	46.6693
38.3896	46.6035
38.411	46.719
38.4487	46.7938
38.3797	46.8033
38.381	46.838
38.4583	46.7182
38.4228	46.7949
38.2109	46.5507
38.4722	46.8657
38.403	46.7745
38.3133	46.6699
38.4862	46.7158
38.4394	46.7975
38.4514	46.7929
38.439	46.757
38.413	46.754
38.363	46.8329
38.436	46.843
38.428	46.699
38.4313	46.6562
38.44	46.726
38.424	46.685
38.384	46.799
38.447	46.747
38.434	46.68
38.4601	46.7196
38.4232	46.7259
38.443	46.744
38.397	46.683
38.5055	46.7351
38.399	46.755
38.456	46.725
38.4547	46.6937
38.4234	46.7043
38.4912	46.7051
38.504	46.7565
38.3745	46.8231
38.3346	46.7278
38.1932	46.7857
38.2539	46.7149
38.4897	46.857
38.3347	46.709
38.405	46.801
38.4355	46.7661
38.4674	46.7373
38.4265	46.7654
38.4383	46.7945
38.4115	46.6717
38.421	46.821
38.339	46.6634
38.4663	46.6661
38.426	46.781
38.424	46.822
38.442	46.6992
38.406	46.698
38.4343	46.8072
38.4414	46.7101
38.2952	46.6641
38.3933	46.7726
38.3915	46.6615
38.4097	46.8055
38.4486	46.806
38.42	46.773
38.411	46.821
38.4199	46.7186
38.431	46.743
38.42	46.785
39.9141	48.3111
38.415	46.667
38.407	46.7905
38.446	46.806
38.4457	46.7264
38.4275	46.8087
38.4023	46.7572
38.4206	46.6467
38.4187	46.6672
38.4326	46.7126
38.4202	46.6847
41.945	47.9117
38.4536	46.694
38.2273	46.7157
38.3576	46.5866
38.4293	46.7344
38.4196	46.7059
38.4622	46.8836
38.4436	46.694
38.4812	46.6698
38.5091	46.7891
38.433	46.7578
38.4479	46.7265
38.4338	46.6968
38.418	46.796
38.3554	46.6238
38.43	46.733
38.4096	46.6181
38.4267	46.6507
38.5005	46.8762
38.424	46.6157
38.4171	46.671
38.429	46.694
38.2923	46.7388
38.4074	46.8626
38.4239	46.6789
38.2868	46.5431
38.407	46.7299
38.5124	46.7721
38.4239	46.6567
38.426	46.679
38.4217	46.8009
38.4453	46.6987
38.4567	46.7534
38.364	46.6229
38.428	46.695
38.4451	46.7687
38.396	46.807
38.2916	46.6416
38.2741	46.8162
38.2715	46.7198
38.4704	46.6795
38.4453	46.654
38.4002	46.64
38.4496	46.6868
38.409	46.635
38.422	46.705
38.42	46.714
38.3667	46.6664
38.4702	46.6495
38.3507	46.68
38.4436	46.7416
38.5199	46.6936
38.4147	46.699
38.406	46.833
38.4518	46.6865
38.428	46.76
38.3219	46.8097
38.5071	46.6451
38.3001	46.6003
38.389	46.78
38.4623	46.6556
38.4709	46.6033
38.4618	46.6827
38.4267	46.6465
38.2435	46.6033
38.4506	46.6996
38.408	46.804
38.4319	46.8541
38.3299	46.5734
38.2832	46.557
38.3487	46.6219
38.4879	46.65
38.3759	46.6516
38.4571	46.6877
38.2821	46.4983
38.4688	46.7276
38.4283	46.6785
38.442	46.712
41.5267	48.3317
38.421	46.68
38.434	46.874
38.5056	46.6645
38.3971	46.9302
38.3255	46.8259
38.4145	46.6484
38.3421	46.6179
38.3653	46.6742
41.1633	48.2617
38.2867	46.5859
38.4916	46.7139
38.3877	46.628
38.2895	46.5769
41.9967	48.8417
38.3698	46.7164
38.5099	46.9487
38.4492	46.6945
38.4663	46.6644
38.4539	46.835
38.4	46.91
38.4376	46.6531
38.4617	46.7096
38.435	46.799
38.4922	46.6814
38.42	46.6735
41.1314	47.1345
38.4271	46.654
38.409	46.885
38.431	46.763
38.292	46.7952
41.9588	46.0035
41.4917	46.8317
38.424	46.875
38.46	46.7326
38.4603	46.6621
41.9816	46.0591
38.4525	46.6495
41.8503	46.8675
41.6783	46.8667
38.9423	49.1644
38.3476	46.6613
38.428	46.7042
41.995	48.7833
38.4523	46.6658
38.382	46.6803
38.3412	46.72
38.4207	46.7188
38.4384	46.8171
38.9653	48.9753
38.4795	46.8242
38.4412	46.7419
38.3261	46.6142
38.4	46.678
38.999	49.227
38.4641	46.6669
41.7803	46.3652
41.8217	46.4117
38.4242	46.6357
40.8558	45.9344
38.468	46.7345
38.4566	46.6455
38.2923	46.6594
41.8105	46.4097
38.2678	46.6922
38.5	45.6667
41.3116	45.7068
38.3975	46.6636
38.4707	46.8079
40.4149	48.7444
40.4029	48.7105
38.3411	46.766
38.466	46.6708
38.49	46.7398
38.4197	46.6219
38.616	48.573
41.685	46.875
38.993	49.105
38.2747	46.655
38.3007	46.6047
38.487	46.694
38.4175	46.7607
41.8367	46.3967
42.0077	46.0329
38.4366	46.7054
38.4608	46.6889
38.3597	46.6683
38.4143	46.6568
40.0393	46.1215
41.8267	46.405
38.447	46.74
38.5333	45.0667
38.3768	46.7043
38.5333	46.7141
41.2272	45.827
40.3139	46.4595
40.2855	46.4438
38.4392	46.833
38.3368	46.6346
41.5733	48.3017
41.95	47.6083
40.2026	49.1928
38.5284	46.6829
38.3709	46.7146
41.4398	48.955
38.3936	46.614
40.756	48.435
40.6729	48.3778
40.6938	48.3852
38.4322	46.6388
40.4432	49.043
40.8233	48.5033
38.5007	46.778
38.4393	46.7946
41.5219	46.8156
40.7207	47.1022
40.5804	46.0232
41.7447	46.2832
41.685	48.7133
41.7068	46.2564
41.7207	46.3143
41.6921	46.2585
38.7104	48.5933
41.7143	46.3161
41.7073	46.2871
41.6777	46.2442
41.6723	46.3231
41.6906	46.2649
41.6575	46.3565
41.7576	46.3421
41.6969	46.3344
41.7473	46.3404
41.7688	46.2786
41.7305	46.2905
41.7242	46.3493
41.7349	46.3647
41.7634	46.4034
41.62	46.32
41.6423	46.5115
41.7867	46.4033
38.5118	46.6274
41.8067	48.255
38.4518	46.9076
41.6504	46.4476
41.7846	46.3294
41.7052	46.3814
38.3822	46.5913
38.3842	46.6848
41.84	48.6833
41.4217	48.4717
41.7023	46.3431
41.6857	46.3383
38.3645	46.6662
38.483	46.6635
38.3988	46.5644
38.4215	45.0988
41.3013	45.4196
41.77	46.3266
42.0613	47.7125
41.9224	45.9806
41.1082	45.4577
38.3913	46.7194
38.4801	46.6741
38.4593	46.6575
38.4786	46.6479
38.42	46.647
41.915	47.5017
38.086	47.935
40.7092	48.3566
41.865	49.25
38.401	46.833
40.6811	45.9788
38.3662	46.6336
40.9398	49.7933
41.5004	46.6459
38.4775	46.6148
38.4027	46.5417
38.4314	46.5549
38.4231	46.5603
38.4039	46.493
38.4381	46.5608
38.4662	46.5853
38.471	46.599
38.4229	46.5898
38.481	46.591
38.438	46.587
38.4538	46.8597
38.4412	46.5997
38.4999	46.5982
38.8785	45.2453
38.672	48.699
38.4013	46.5332
38.5289	46.6339
38.5374	46.6001
41.9898	47.9164
41.6761	46.3421
41.8107	46.411
41.8342	46.3181
41.5728	46.8915
38.4879	46.6249
38.477	46.601
41.6867	48.1233
38.4709	46.5963
38.4673	46.5379
39.5974	48.4957
41.2233	49.215
38.329	46.5592
40.7506	48.4474
40.8072	46.8126
38.4683	46.5556
41.7498	48.2702
38.381	46.5104
38.4257	46.5941
41.7633	47.8683
41.7185	46.5072
38.5189	46.6558
41.9858	46.3637
38.4559	46.8476
41.6505	50.0445
38.453	46.59
40.8376	46.9627
39.6488	45.6883
41.9383	47.2033
38.4036	46.5691
38.4072	46.6228
41.2567	49.5467
38.9738	49.1778
38.4898	45.1112
41.0515	47.2433
38.4514	46.5652
41.3716	47.2742
41.6017	48.6233
38.4167	45.25
41.6876	46.2826
41.6788	46.3104
41.6843	46.2607
41.7092	46.2479
41.7057	46.2895
38.3364	46.5495
38.4311	46.6243
41.9383	47.2133
37.9089	46.736
41.2704	45.395
41.2494	45.4271
41.2616	45.4004
41.6337	46.3186
38.4099	46.8242
38.3754	46.7852
41.3567	48.3617
38.3771	46.5801
40.7333	47.1667
40.6298	47.2437
40.9483	46.555
41.7833	47.48
38.4421	46.8524
41.9064	45.6563
41.9283	46.7767
38.4031	46.6614
38.4902	45.0525
41.5306	46.6605
38.8924	45.5071
38.3464	46.8395
38.4341	46.7593
41.1064	48.9091
38.7871	46.7511
41.4233	49.3533
38.2985	46.8156
38.3935	46.5138
38.54	48.22
38.5455	46.5814
38.52	46.57
42.2413	48.9373
41.5467	49.8833
38.1327	48.0171
38.4667	46.8
40.88	48.1617
38.5	46.58
41.7895	44.919
38.05	49.196
38.4819	46.5321
38.4107	46.8354
38.52	46.83
38.4086	46.8507
38.46	46.85
38.49	46.82
38.44	46.83
38.4531	46.8345
38.4494	46.8407
41.4455	46.7548
38.4053	46.8147
38.49	46.57
38.4937	46.7907
38.46	46.85
40.8395	47.944
41.1055	46.2709
38.45	46.82
41.4181	47.5459
38.42	46.72
38.44	46.73
38.44	46.83
41.3872	45.3844
38.4931	46.7311
38.4764	46.7052
38.47	46.62
39.3977	45.2237
38.46	46.81
41.2756	46.9608
38.444	46.566
38.46	46.82
38.4784	46.8695
40.13	48.7067
40.7251	48.3594
38.4428	46.6548
38.6443	48.6705
39.2301	48.5256
38.575	45.3436
38.48	46.7
40.8766	46.7432
38.878	48.479
38.881	48.583
41.8433	47.67
38.4461	46.7128
38.2935	46.6676
38.3983	46.6812
38.3823	46.6667
38.4339	46.6796
38.5833	46.85
38.4509	46.7099
38.4299	46.6765
41.4175	49.1531
38.4706	46.6326
40.5646	47.425
38.7554	49.6281
38.4571	46.7489
38.49	46.7
40.7963	48.4285
38.4149	45.1815
41.9743	48.0361
40.788	45.902
38.3783	46.6573
40.0562	47.8964
40.9084	48.5153
40.8694	48.7682
40.8763	48.5017
38.3503	46.5656
38.422	46.62
38.3708	46.5778
38.48	46.66
41.7755	46.3149
41.385	48.7367
40.6173	47.1825
42.4817	49.2267
42.1983	46.3333
40.3879	47.2274
41.3867	48.6233
41.8538	46.455
41.84	47.9033
38.4489	46.8913
40.8768	48.4537
40.8983	48.3083
41.2233	47.8133
38.4861	46.5659
41.0115	46.7602
41.0983	47.3245
40.8042	49.3631
41.8467	46.1225
39.049	48.521
41.7967	47.8733
38.3739	46.8199
42.3715	47.7174
41.625	49.4417
38.4288	45.4421
38.4154	45.4159
38.4333	45.4333
38.3691	45.3326
38.387	45.318
38.45	45.3667
38.3881	45.4196
38.3903	45.4297
38.4445	45.3612
38.4333	45.45
38.4667	45.35
38.4153	45.3699
38.4054	45.3445
38.45	45.45
38.4333	45.45
41.6917	48.7217
41.0439	47.2549
38.402	45.1887
38.4667	45.4
40.7908	46.3672
41.507	46.6272
39.0989	48.6831
38.3847	45.4406
41.001	45.8896
40.7201	48.3591
41.9033	48.0617
40.9548	46.3016
38.3552	45.2952
41.4483	46.5733
40.9766	48.1198
41.3467	48.5017
41.8617	47.9633
41.835	47.9367
41.83	46.6833
41.6283	47.7733
41.679	48.4297
38.45	46.7667
41.5087	47.6562
41.6333	49.395
41.2053	45.8274
40.8133	49.255
41.7935	46.3242
38.4815	45.4415
38.3037	45.2992
41.7876	46.2738
41.7912	46.2704
41.8217	46.2445
41.7787	46.3036
41.9	47.9067
41.8677	46.0128
41.2998	45.6733
41.486	46.7413
41.9198	45.7698
41.7151	50.2948
38.7	47.1167
42.0526	48.2604
38.851	49.56
38.45	46.6667
38.3882	45.5095
40.9769	45.7525
41.5233	47.585
41.0095	47.4176
38.4333	45.4333
38.2155	48.2816
41.6867	47.4483
41.3009	45.7237
38.8538	48.607
41.3883	48.2017
40.5617	48.0867
41.7523	46.1755
39.6134	45.2429
38.4308	46.7761
41.655	48.9283
41.4783	46.5083
38.1152	46.6372
38.3995	45.4412
41.4409	48.4414
39.052	48.879
37.6745	49.1651
40.6825	47.7764
39.2242	45.134
38.398	46.82
41.7233	46.365
41.9718	46.1345
38.47	46.8
41.7467	47.82
38.46	46.75
41.3767	48.8233
37.8962	47.2063
41.0067	47.9083
40.6347	48.8065
40.6885	48.6462
40.727	48.6815
40.855	48.555
40.7052	48.6889
41.7445	45.1009
38.5218	46.7413
38.2099	48.3884
38.8333	46.25
41.7567	48.6433
41.309	45.429
38.1667	47.7
38.3667	46.65
41.6846	46.4881
41.458	46.079
38.691	48.921
41.6701	46.4176
41.499	46.927
41.518	45.808
41.9783	48.64
41.45	46.117
40.7967	48.6667
41.7954	45.7352
40.749	50.2335
38.54	46.77
41.3434	48.5456
42.0939	45.7945
41.9912	45.7728
42.125	45.7283
41.8024	45.7718
42.0521	45.7348
42.0457	45.7425
42.1089	45.7472
42.1186	45.7442
42.0221	45.7182
39.388	44.336
41.5	45.883
42.0014	46.6321
40.7885	48.4257
40.4719	48.9014
39.0859	48.0978
38.478	45.249
41.8633	46.9567
42.0583	46.1417
38.53	46.65
41.51	49.0633
41.8385	45.1592
42.0471	45.7363
38.3833	45.9167
40.6783	48.7867
37.6845	48.3699
38.1321	49.2828
41.7375	46.9183
38.47	46.7
38.4144	46.8335
38.46	46.7
37.8022	47.2274
38.4542	46.6709
41.518	45.843
38.3347	44.88
38.373	45.01
37.7872	47.2596
38.369	44.851
42.1953	45.5537
38.4825	44.9121
38.3464	45.1793
41.69	48.6967
41.7621	44.9214
39.2338	44.978
38.8412	46.7813
38.8394	46.7299
38.0741	48.089
38.3733	47.0116
41.8923	45.903
38.44	46.85
39.5734	49.2512
41.8917	46.0033
41.9068	46.0263
41.9008	46.1104
40.9474	46.8581
41.9833	45.97
41.7336	46.0842
41.8527	46.0192
41.8813	45.9015
41.01	47.105
41.2801	49.2304
41.5026	46.7385
40.9371	45.9665
38.36	46.72
38.5333	45.3667
38.34	48.43
38.838	48.819
40.774	46.11
38.4687	46.885
38.389	46.872
38.4473	46.7065
41.7988	46.3893
38.48	46.96
38.19	45.936
38.47	46.59
38.426	46.845
38.414	46.865
41.2027	48.8222
42.0269	46.1576
38.414	46.88
40.7208	48.0966
38.255	46.671
41.8416	49.3996
38.307	49.074
38.417	45.286
40.4588	46.9505
40.352	47.105
40.5381	46.9586
38.406	46.77
38.035	47.913
39.017	48.382
38.26	48.72
38.461	46.535
40.587	45.914
40.412	47.3878
41.077	46.736
41.4157	48.3873
40.7861	48.3918
38.549	45.315
40.7501	48.3722
38.089	46.657
38.923	48.505
39.522	48.278
39.8128	48.238
38.082	48.433
40.2685	48.7611
38.468	49.114
41.6372	48.5746
41.9166	46.1555
38.207	49.559
40.9908	47.5953
41.7749	45.4145
41.215	45.295
38.479	46.589
41.92	46.1937
38.4274	45.165
41.008	47.8987
38.6795	48.6029
38.6624	48.5724
38.5092	45.1498
38.696	48.534
38.701	48.63
41.1667	47.85
41.995	46.93
40.9635	47.934
41.1717	46.5067
38.392	45.271
41.9617	48.0033
41.5217	47.5767
40.9655	47.9357
38.626	49.768
38.426	46.851
41.9008	46.0771
38.398	46.84
39.616	44.125
38.1206	46.4233
40.976	47.922
41.8145	45.8154
38.454	45.457
41.7753	49.1051
38.8761	48.6246
38.359	47.017
41.6383	48.9067
38.413	46.69
40.2483	47.9133
41.385	47.358
41.046	46.378
41.936	46.139
39.117	48.579
38.5181	45.1686
40.376	45.686
41.4633	45.879
42.3133	48.16
41.135	49.7183
41.778	46.194
40.425	45.27
40.5717	48.7033
40.4633	49.0933
38.4494	46.8359
38.744	48.687
41.2483	48.5467
41.5303	46.6377
39.074	48.542
38.3886	46.8548
38.3779	47.0477
41.1083	48.9567
41.9117	45.3033
38.789	48.701
41.33	48.8533
41.6817	48.7683
38.665	48.702
39.7879	44.9803
38.429	46.85
41.7633	47.8867
42.0467	48.3033
40.6347	46.7692
41.7283	49.5917
41.7767	47.8283
41.6067	48.7783
41.311	45.86
38.236	45.519
38.158	45.225
41.8662	46.2257
38.44	46.712
41.04	49.6983
41.8129	45.1624
41.1817	49.075
38.698	48.73
38.672	48.452
40.109	46.183
38.517	44.945
41.1811	48.2406
42.037	46.8927
38.4961	46.8356
40.327	45.972
41.6517	48.5917
38.429	45.595
40.1647	45.0043
38.452	46.551
38.256	48.474
41.6883	49.3183
41.3267	48.89
40.6858	50.0801
42.087	46.388
38.292	45.702
38.3662	44.6853
41.7156	45.7499
38.8803	48.6709
38.438	46.623
41.832	49.5516
40.259	45.618
41.8087	47.7646
41.5933	47.8217
38.1379	48.5937
38.404	46.782
41.328	45.791
40.3033	46.3213
38.4355	46.6199
38.935	49.052
38.4994	44.9369
38.797	48.488
38.398	46.818
38.772	48.797
41.5662	46.6037
41.5423	46.6069
38.447	46.768
41.5316	46.67
41.0477	48.707
41.5871	46.6191
41.6051	46.6703
38.836	48.719
38.399	46.763
41.5204	46.5993
41.385	46.474
39.019	48.836
41.751	46.3178
38.5039	45.0204
38.08	49.087
40.9321	47.7274
40.4784	48.4214
40.915	48.9367
39.177	47.094
39.681	45.1026
38.411	46.95
41.51	48.5533
41.725	49.16
41.1367	49.1
41.067	45.23
38.12	46.837
38.3167	46.8667
41.6996	46.3148
38.6557	48.5661
38.5057	46.7284
40.53	48.56
41.8358	46.6605
41.4983	48.1367
41.9133	48.2017
38.39	46.78
41.9319	46.2806
40.995	48.4467
39.407	45.44
40.443	45.627
40.56	48.66
40.55	48.71
41.8083	48.03
40.3394	47.5762
39.188	48.602
38.457	46.835
38.593	48.792
41.9321	46.3212
40.7458	49.7063
38.3561	46.9873
38.433	46.557
41.269	45.403
41.2764	45.4344
38.7492	48.6485
41.26	45.317
41.233	45.4755
41.821	46.6673
41.	49.88
41.23	45.435
39.155	45.137
41.1018	45.4805
41.2194	45.4361
41.219	45.4737
41.1857	45.4715
41.2088	45.4289
41.1796	45.4901
41.2403	45.452
41.1869	45.4539
38.663	48.742
41.1376	47.9489
41.1482	48.1046
41.1317	47.9335
41.1007	47.8932
38.761	48.527
41.077	47.7697
41.9274	46.0375
41.966	46.067
41.2519	45.5271
41.1536	47.2546
41.1834	47.2987
41.1797	47.3142
41.1425	47.2035
41.1826	47.9701
41.1894	47.2159
41.1496	47.2085
38.286	45.751
41.2398	45.4796
41.2026	45.5196
38.8376	44.5941
41.1994	45.485
41.2004	45.465
39.3518	45.4713
38.68	48.56
41.9626	46.0721
41.1929	45.4288
41.9648	45.9905
39.364	45.68
38.244	46.194
41.2253	45.4683
38.364	46.953
41.02	48.48
41.02	48.49
41.3085	45.4127
38.75	49.46
41.3481	45.6266
41.2538	45.5008
41.2575	45.5148
38.4056	45.2341
41.5377	48.5813
38.42	45.387
39.7977	45.0363
38.467	45.056
39.877	44.823
41.5643	46.5039
41.4878	46.7153
38.8266	44.9016
41.88	47.6783
38.4228	46.6784
39.5573	45.2782
38.498	46.8976
38.657	48.981
40.5	48.67
41.8107	46.355
39.8074	46.0101
40.67	48.57
38.7894	45.1392
39.1278	48.853
38.675	45.109
41.8086	45.9515
39.205	48.739
41.3853	49.7706
38.073	49.269
41.1678	48.2484
40.3067	46.5057
39.3148	46.0272
39.3059	46.0548
39.2649	45.9896
38.542	48.954
38.4419	46.8759
41.5354	45.7057
38.0151	46.6035
39.3398	49.3285
40.8954	48.5019
41.9148	46.3855
41.5222	46.6253
38.0694	47.043
38.07	47.029
41.2228	48.7522
41.3167	48.715
41.2122	48.8054
41.2491	48.8343
38.068	49.253
38.3821	49.1332
41.8939	45.7532
38.507	45.051
40.2488	48.3473
41.9333	48.145
